Date,Hours,Time,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,TromsÃ¸,EE,LV,LT,FRE
19/04/16,05 - 06,05:00,184.77,179.64,179.64,179.64,179.64,261.78,179.64,179.64,179.64,179.64,179.64,197.17,197.17,179.64,256.56,256.56,256.56,
19/04/16,06 - 07,06:00,198.29,191.95,191.95,191.95,191.95,291.98,191.95,191.95,191.95,191.95,191.95,201.55,201.55,191.95,291.98,291.98,291.98,
19/04/16,07 - 08,07:00,210.5,205.65,205.65,205.65,205.65,311.46,205.65,205.65,205.65,205.65,205.65,206.4,206.4,201.55,311.46,311.46,311.46,
19/04/16,08 - 09,08:00,213.02,209.66,209.66,209.66,209.66,372.15,209.66,209.66,209.66,209.66,209.66,209.66,209.66,202.3,372.15,372.15,372.15,
19/04/16,09 - 10,09:00,210.6,204.72,204.72,204.72,204.72,383.06,204.72,204.72,204.72,204.72,204.72,207.61,207.61,201.83,383.06,383.06,383.06,
19/04/16,10 - 11,10:00,202.58,195.21,195.21,195.21,195.21,359.66,195.21,195.21,195.21,195.21,195.21,207.15,207.15,195.21,359.66,359.66,359.66,
19/04/16,11 - 12,11:00,197.64,190.37,190.37,190.37,190.37,361.99,190.37,190.37,190.37,190.37,190.37,206.03,206.03,190.37,361.99,361.99,361.99,
19/04/16,12 - 13,12:00,195.68,187.85,187.85,187.85,187.85,352.2,165.85,187.85,187.85,187.85,187.85,205,205,190.27,352.2,352.2,352.2,
19/04/16,13 - 14,13:00,194.93,187.01,187.01,187.01,187.01,327.31,145.62,187.01,187.01,187.01,187.01,204.16,204.16,190.27,327.31,327.31,327.31,
19/04/16,14 - 15,14:00,193.35,185.8,185.8,185.8,185.8,306.24,126.79,185.8,185.8,185.8,185.8,205,205,190.18,306.24,306.24,306.24,
19/04/16,15 - 16,15:00,190.18,185.24,185.24,185.24,185.24,230.36,127.53,185.24,185.24,185.24,185.24,204.26,204.26,190.27,230.36,230.36,230.36,
19/04/16,16 - 17,16:00,188.97,182.63,182.63,182.63,182.63,290.21,140.02,182.63,182.63,182.63,182.63,203.51,203.51,189.99,290.21,290.21,290.21,
19/04/16,17 - 18,17:00,189.9,182.91,182.91,182.91,182.91,292.54,179.36,182.91,182.91,182.91,182.91,202.76,202.76,188.22,292.54,292.54,292.54,
19/04/16,18 - 19,18:00,196.33,190.83,190.83,190.83,190.83,292.45,193.54,190.83,190.83,190.83,190.83,202.58,202.58,190.83,292.45,292.45,292.45,
19/04/16,19 - 20,19:00,200.43,194.75,194.75,194.75,194.75,317.62,194.75,194.75,194.75,194.75,194.75,202.86,202.86,194.75,296.64,296.64,296.64,
19/04/16,20 - 21,20:00,200.15,197.45,197.45,197.45,197.45,267.09,197.45,197.45,197.45,197.45,197.45,203.51,203.51,197.45,288.07,288.07,288.07,
19/04/16,21 - 22,21:00,199.78,197.36,197.36,197.36,197.36,249.38,197.36,197.36,197.36,197.36,197.36,204.35,204.35,197.36,249.38,249.38,249.38,
19/04/16,22 - 23,22:00,189.81,187.66,187.66,187.66,187.66,194.56,187.66,187.66,187.66,187.66,187.66,203.23,203.23,186.73,194.56,194.56,194.56,
19/04/16,23 - 00,23:00,180.86,180.2,180.2,180.2,180.2,180.2,180.2,180.2,180.2,180.2,180.2,198.94,198.94,180.2,180.2,180.2,180.2,
20/04/16,00 - 01,00:00,177.39,177.11,177.11,177.11,177.11,177.11,177.11,177.11,177.11,177.11,177.11,195.25,195.25,177.11,177.11,177.11,177.11,
20/04/16,01 - 02,01:00,175.45,174.43,174.43,174.43,174.43,174.43,174.43,174.43,174.71,174.71,174.71,194.69,194.69,175.72,174.43,174.43,174.43,
20/04/16,02 - 03,02:00,171.47,152.68,152.68,152.68,152.68,152.68,152.68,152.68,171,171,171,194.42,194.42,175.45,152.68,152.68,152.68,
20/04/16,03 - 04,03:00,170.17,161.84,161.84,161.84,161.84,161.84,161.84,161.84,161.84,161.84,170.36,193.95,193.95,175.72,161.84,161.84,161.84,
20/04/16,04 - 05,04:00,174.15,172.39,172.39,172.39,172.39,172.39,172.39,172.39,172.39,172.39,172.39,194.23,194.23,175.91,172.39,172.39,172.39,
20/04/16,05 - 06,05:00,188.12,185.07,185.07,185.07,185.07,225.88,185.07,185.07,185.07,185.07,185.07,196.45,196.45,185.07,225.88,225.88,225.88,
20/04/16,06 - 07,06:00,202.37,200.15,200.15,200.15,200.15,293.24,200.15,200.15,200.15,200.15,200.15,200.15,200.15,200.15,293.24,293.24,293.24,
20/04/16,07 - 08,07:00,216.16,214.03,214.03,214.03,214.03,304.07,214.03,214.03,214.03,214.03,214.03,214.03,214.03,202.65,304.07,304.07,304.07,
20/04/16,08 - 09,08:00,219.77,216.25,216.25,216.25,216.25,380.23,216.25,216.25,216.25,216.25,216.25,216.25,216.25,207.83,380.23,380.23,380.23,
20/04/16,09 - 10,09:00,217.36,215.42,215.42,215.42,215.42,391.61,215.42,215.42,215.42,215.42,215.42,215.42,215.42,207.37,391.61,391.61,391.61,
20/04/16,10 - 11,10:00,214.96,213.02,213.02,213.02,213.02,303.98,213.02,213.02,213.02,213.02,213.02,213.02,213.02,206.45,303.98,303.98,303.98,
20/04/16,11 - 12,11:00,212.83,207.56,207.56,207.56,207.56,303.51,207.56,207.56,207.56,207.56,207.56,207.56,207.56,203.85,303.51,303.51,303.51,
20/04/16,12 - 13,12:00,203.21,200.71,200.71,200.71,200.71,296.94,200.71,200.71,200.71,200.71,200.71,200.71,200.71,200.71,296.94,296.94,296.94,
20/04/16,13 - 14,13:00,201.36,199.51,199.51,199.51,199.51,296.48,199.51,199.51,199.51,199.51,199.51,199.51,199.51,199.51,296.48,296.48,296.48,
20/04/16,14 - 15,14:00,201.91,199.14,199.14,199.14,199.14,296.57,199.14,199.14,199.14,199.14,199.14,199.14,199.14,199.14,296.57,296.57,296.57,
20/04/16,15 - 16,15:00,200.52,199.6,199.6,199.6,199.6,255.58,199.6,199.6,199.6,199.6,199.6,199.6,199.6,199.6,255.58,255.58,255.58,
20/04/16,16 - 17,16:00,201.45,199.78,199.78,199.78,199.78,293.15,199.78,199.78,199.78,199.78,199.78,199.78,199.78,199.78,293.15,293.15,293.15,
20/04/16,17 - 18,17:00,208.02,205.06,205.06,205.06,205.06,286.77,205.06,205.06,205.06,205.06,205.06,205.06,205.06,205.06,286.77,286.77,286.77,
20/04/16,18 - 19,18:00,211.16,208.57,208.57,208.57,208.57,290.1,208.57,208.57,208.57,208.57,208.57,208.57,208.57,202.28,290.1,290.1,290.1,
20/04/16,19 - 20,19:00,213.57,212.18,212.18,212.18,212.18,294.45,212.18,212.18,212.18,212.18,212.18,212.18,212.18,202.47,294.45,294.45,294.45,
20/04/16,20 - 21,20:00,213.76,213.76,213.76,213.76,213.76,258.17,213.76,213.76,213.76,213.76,213.76,213.76,213.76,202.84,258.17,294.82,294.82,
20/04/16,21 - 22,21:00,214.4,214.87,214.87,214.87,214.87,219.96,214.87,214.87,214.87,214.87,214.87,214.87,214.87,202.93,219.96,294.72,294.72,
20/04/16,22 - 23,22:00,209.68,212.09,212.09,212.09,212.09,212.09,212.09,212.09,212.09,212.09,212.09,212.09,212.09,200.43,212.09,294.35,294.35,
20/04/16,23 - 00,23:00,200.25,200.71,200.71,200.71,200.71,200.71,200.71,200.71,200.71,200.71,200.71,200.71,200.71,199.23,200.71,200.71,200.71,
21/04/16,00 - 01,00:00,194.06,195.07,195.07,195.07,195.07,195.07,195.07,195.07,195.07,195.07,195.07,195.07,195.07,190.36,195.07,212.43,212.43,
21/04/16,01 - 02,01:00,189.16,189.26,189.26,189.26,189.26,189.26,189.26,189.26,189.26,189.26,189.26,189.26,189.26,189.26,189.26,194.8,194.8,
21/04/16,02 - 03,02:00,183.9,183.99,183.99,183.99,183.99,183.99,183.99,183.99,183.99,183.99,183.99,183.99,183.99,183.99,183.99,194.8,194.8,
21/04/16,03 - 04,03:00,180.95,180.76,180.76,180.76,180.76,180.76,180.76,180.76,180.76,180.76,180.76,180.76,180.76,180.76,180.76,212.43,212.43,
21/04/16,04 - 05,04:00,183.9,183.16,183.16,183.16,183.16,183.16,183.16,183.16,183.16,183.16,183.16,183.16,183.16,183.16,183.16,194.61,194.61,
21/04/16,05 - 06,05:00,197.1,194.89,194.89,194.89,194.89,272.53,194.89,194.89,194.89,194.89,194.89,194.89,194.89,190.46,272.53,272.53,272.53,
21/04/16,06 - 07,06:00,207.17,202.09,202.09,202.09,202.09,321,202.09,202.09,202.09,202.09,202.09,202.09,202.09,202.09,321,321,321,
21/04/16,07 - 08,07:00,223.05,211.87,211.87,211.87,211.87,392.91,211.87,211.87,211.87,211.87,211.87,211.87,211.87,206.7,392.91,392.91,443.14,
21/04/16,08 - 09,08:00,232.92,215.01,215.01,215.01,215.01,393.19,215.01,215.01,215.01,215.01,215.01,215.01,215.01,206.89,393.19,393.19,454.31,
21/04/16,09 - 10,09:00,218.71,210.86,210.86,210.86,210.86,393.1,210.86,210.86,210.86,210.86,210.86,210.86,210.86,206.34,393.1,393.1,469.45,
21/04/16,10 - 11,10:00,212.24,209.01,209.01,209.01,209.01,393.01,209.01,209.01,209.01,209.01,209.01,209.01,209.01,205.69,393.01,393.01,449.78,
21/04/16,11 - 12,11:00,210.12,205.32,205.32,205.32,205.32,392.91,205.32,205.32,205.32,205.32,205.32,205.32,205.32,205.32,392.91,392.91,448.86,
21/04/16,12 - 13,12:00,208.09,202.55,202.55,202.55,202.55,392.82,202.55,202.55,202.55,202.55,202.55,202.55,202.55,202.55,392.82,392.82,448.95,
21/04/16,13 - 14,13:00,206.7,201.63,201.63,201.63,201.63,392.64,201.63,201.63,201.63,201.63,201.63,201.63,201.63,201.63,392.64,392.64,429.47,
21/04/16,14 - 15,14:00,205.23,200.89,200.89,200.89,200.89,371.96,200.89,200.89,200.89,200.89,200.89,200.89,200.89,200.89,371.96,371.96,371.96,
21/04/16,15 - 16,15:00,201.44,198.95,198.95,198.95,198.95,250.46,198.95,198.95,198.95,198.95,198.95,198.95,198.95,198.95,250.46,250.46,250.46,
21/04/16,16 - 17,16:00,200.7,197.01,197.01,197.01,197.01,303.36,197.01,197.01,197.01,197.01,197.01,197.01,197.01,197.01,303.36,303.36,303.36,
21/04/16,17 - 18,17:00,200.24,196.64,196.64,196.64,196.64,317.67,196.64,196.64,196.64,196.64,196.64,196.64,196.64,196.64,317.67,317.67,317.67,
21/04/16,18 - 19,18:00,200.06,196.27,196.27,196.27,196.27,326.44,196.27,196.27,196.27,196.27,196.27,196.27,196.27,196.27,326.44,326.44,326.44,
21/04/16,19 - 20,19:00,199.6,196.09,196.09,196.09,196.09,303.64,196.09,196.09,196.09,196.09,196.09,196.09,196.09,196.09,303.64,303.64,361.43,
21/04/16,20 - 21,20:00,199.32,197.47,197.47,197.47,197.47,302.99,197.47,197.47,197.47,197.47,197.47,197.47,197.47,197.47,302.99,302.99,415.9,
21/04/16,21 - 22,21:00,199.97,198.4,198.4,198.4,198.4,303.46,198.4,198.4,198.4,198.4,198.4,198.4,198.4,198.4,303.46,321.74,321.74,
21/04/16,22 - 23,22:00,193.41,192.76,192.76,192.76,192.76,257.67,192.76,192.76,192.76,192.76,192.76,192.76,192.76,191.19,257.67,272.16,272.16,
21/04/16,23 - 00,23:00,185.75,185.75,185.75,185.75,185.75,185.75,185.75,185.75,185.75,185.75,185.75,185.75,185.75,185.75,185.75,247.23,247.23,
22/04/16,00 - 01,00:00,180.66,180.57,180.57,180.57,180.57,180.57,180.57,180.57,180.57,180.57,180.57,180.57,180.57,180.57,180.57,180.57,180.57,
22/04/16,01 - 02,01:00,175.42,175.33,175.33,175.33,175.33,175.33,175.33,175.33,175.33,175.33,175.33,175.33,175.33,175.33,175.33,175.33,175.33,
22/04/16,02 - 03,02:00,174.5,174.31,174.31,174.31,174.31,174.31,174.31,174.31,174.31,174.31,174.31,174.31,174.31,174.31,174.31,174.31,174.31,
22/04/16,03 - 04,03:00,173.85,173.67,173.67,173.67,173.67,173.67,173.67,173.67,173.67,173.67,173.67,173.67,173.67,173.67,173.67,173.67,173.67,
22/04/16,04 - 05,04:00,177.9,177.72,177.72,177.72,177.72,177.72,177.72,177.72,177.72,177.72,177.72,177.72,177.72,177.72,177.72,177.72,177.72,
22/04/16,05 - 06,05:00,195,192.61,192.61,192.61,192.61,231.68,192.61,192.61,192.61,192.61,192.61,192.61,192.61,188.01,231.68,231.68,231.68,
22/04/16,06 - 07,06:00,201.25,197.67,197.67,197.67,197.67,282.71,197.67,197.67,197.67,197.67,197.67,197.67,197.67,197.67,282.71,282.71,282.71,
22/04/16,07 - 08,07:00,211.83,208.06,208.06,208.06,208.06,357.91,208.06,208.06,208.06,208.06,208.06,208.06,208.06,203.64,357.91,357.91,357.91,
22/04/16,08 - 09,08:00,219.82,210.45,210.45,210.45,210.45,366.92,210.45,210.45,210.45,210.45,210.45,210.45,210.45,204.38,366.92,366.92,366.92,
22/04/16,09 - 10,09:00,218.26,210.26,210.26,210.26,210.26,384.39,210.26,210.26,210.26,210.26,210.26,210.26,210.26,204.1,384.39,384.39,384.39,
22/04/16,10 - 11,10:00,217.34,210.17,210.17,210.17,210.17,377.31,210.17,210.17,210.17,210.17,210.17,210.17,210.17,203.73,377.31,377.31,377.31,
22/04/16,11 - 12,11:00,213.2,208.98,208.98,208.98,208.98,359.29,208.98,208.98,208.98,208.98,208.98,208.98,208.98,203.27,359.29,359.29,359.29,
22/04/16,12 - 13,12:00,210.35,207.5,207.5,207.5,207.5,359.02,207.5,207.5,207.5,207.5,207.5,207.5,207.5,202.45,359.02,359.02,359.02,
22/04/16,13 - 14,13:00,207.96,204.56,204.56,204.56,204.56,301.56,204.56,204.56,204.56,204.56,204.56,204.56,204.56,202.08,301.56,301.56,301.56,
22/04/16,14 - 15,14:00,205.02,201.71,201.71,201.71,201.71,283.08,201.71,201.71,201.71,201.71,201.71,201.71,201.71,201.62,283.08,283.08,283.08,
22/04/16,15 - 16,15:00,200.7,199.32,199.32,199.32,199.32,219.64,199.32,199.32,199.32,199.32,199.32,199.69,199.69,199.32,219.64,219.64,219.64,
22/04/16,16 - 17,16:00,200.33,197.85,197.85,197.85,197.85,257.24,197.85,197.85,197.85,197.85,197.85,199.41,199.41,197.85,257.24,257.24,257.24,
22/04/16,17 - 18,17:00,202.36,199.32,199.32,199.32,199.32,282.53,199.32,199.32,199.32,199.32,199.32,199.32,199.32,199.32,282.53,282.53,282.53,
22/04/16,18 - 19,18:00,203,199.78,199.78,199.78,199.78,282.71,199.78,199.78,199.78,199.78,199.78,199.78,199.78,199.78,282.71,282.71,282.71,
22/04/16,19 - 20,19:00,204.47,200.61,200.61,200.61,200.61,283.81,200.61,200.61,200.61,200.61,200.61,200.61,200.61,200.61,282.99,282.99,282.99,
22/04/16,20 - 21,20:00,203.09,201.25,201.25,201.25,201.25,281.61,201.25,201.25,201.25,201.25,201.25,201.25,201.25,201.25,282.43,282.43,282.43,
22/04/16,21 - 22,21:00,203.92,202.63,202.63,202.63,202.63,270.67,202.63,202.63,202.63,202.63,202.63,202.63,202.63,201.16,270.67,270.67,270.67,
22/04/16,22 - 23,22:00,201.34,200.33,200.33,200.33,200.33,255.77,200.33,200.33,200.33,200.33,200.33,200.33,200.33,186.63,255.77,255.77,255.77,
22/04/16,23 - 00,23:00,196.56,196.84,196.84,196.84,196.84,198.86,196.84,196.84,196.84,196.84,196.84,199.05,199.05,185.53,203.09,203.09,203.09,
23/04/16,00 - 01,00:00,198.01,199.39,199.39,199.39,199.39,199.39,199.39,199.39,199.39,199.39,199.39,199.39,199.39,192.38,199.39,199.39,199.39,
23/04/16,01 - 02,01:00,196.07,197.18,197.18,197.18,197.18,197.18,197.18,197.18,197.18,197.18,197.18,198.01,198.01,192.01,197.18,197.18,197.18,
23/04/16,02 - 03,02:00,193.67,194.04,194.04,194.04,194.04,194.04,194.04,194.04,194.04,194.04,194.04,197.64,197.64,191.91,194.31,194.31,194.31,
23/04/16,03 - 04,03:00,193.48,193.85,193.85,193.85,193.85,193.85,193.85,193.85,193.85,193.85,193.85,197.55,197.55,191.82,194.41,194.41,194.41,
23/04/16,04 - 05,04:00,193.39,193.85,193.85,193.85,193.85,193.85,193.85,193.85,193.85,193.85,193.85,197.64,197.64,191.64,194.5,194.5,194.5,
23/04/16,05 - 06,05:00,192.74,193.02,193.02,193.02,193.02,193.02,193.02,193.02,193.02,193.02,193.02,196.9,196.9,191.64,193.02,193.02,193.02,
23/04/16,06 - 07,06:00,194.22,194.41,194.41,194.41,194.41,194.41,194.41,194.41,194.41,194.41,194.41,199.67,199.67,191.73,194.5,194.5,194.5,
23/04/16,07 - 08,07:00,197.92,198.38,198.38,198.38,198.38,230.33,198.38,198.38,198.38,198.38,198.38,199.86,199.86,191.91,230.33,230.33,312.9,
23/04/16,08 - 09,08:00,206.14,207.06,207.06,207.06,207.06,257.39,207.06,207.06,207.06,207.06,207.06,207.06,207.06,192.1,257.39,257.39,365.36,
23/04/16,09 - 10,09:00,213.16,214.45,214.45,214.45,214.45,256.93,214.45,214.45,214.45,214.45,214.45,214.45,214.45,192.47,256.93,256.93,366.74,
23/04/16,10 - 11,10:00,214.26,215.37,215.37,215.37,215.37,248.62,215.37,215.37,215.37,215.37,215.37,215.37,215.37,192.65,248.62,248.62,413.2,
23/04/16,11 - 12,11:00,212.42,214.26,214.26,214.26,214.26,230.52,214.26,214.26,214.26,214.26,214.26,214.26,214.26,192.47,230.52,230.52,376.16,
23/04/16,12 - 13,12:00,205.58,209.28,209.28,209.28,209.28,229.96,209.28,209.28,209.28,209.28,209.28,209.28,209.28,192.38,229.96,229.96,369.79,
23/04/16,13 - 14,13:00,197.09,197.27,197.27,197.27,197.27,228.86,197.27,197.27,197.27,197.27,197.27,202.17,202.17,192.38,228.86,228.86,361.29,
23/04/16,14 - 15,14:00,190.81,188.87,188.87,188.87,188.87,222.48,188.87,188.87,188.87,188.87,188.87,201.61,201.61,188.87,222.48,222.48,338.85,
23/04/16,15 - 16,15:00,188.4,187.02,187.02,187.02,187.02,206.41,187.02,187.02,187.02,187.02,187.02,200.96,200.96,187.02,206.41,206.41,322.97,
23/04/16,16 - 17,16:00,190.07,187.85,187.85,187.85,187.85,222.21,187.85,187.85,187.85,187.85,187.85,200.78,200.78,187.85,222.21,222.21,338.11,
23/04/16,17 - 18,17:00,191.45,188.87,188.87,188.87,188.87,230.61,188.87,188.87,188.87,188.87,188.87,201.15,201.15,188.87,230.61,230.61,329.52,
23/04/16,18 - 19,18:00,196.35,194.59,194.59,194.59,194.59,251.76,194.59,194.59,194.59,194.59,194.59,201.98,201.98,192.47,251.76,251.76,337.56,
23/04/16,19 - 20,19:00,206.14,207.34,207.34,207.34,207.34,257.21,207.43,207.34,207.34,207.34,207.34,207.34,207.34,192.65,257.21,257.21,341.53,
23/04/16,20 - 21,20:00,212.88,214.54,214.54,214.54,214.54,230.8,214.54,214.54,214.54,214.54,214.54,214.54,214.54,192.74,287.32,287.32,368.4,
23/04/16,21 - 22,21:00,214.45,214.63,214.63,214.63,214.63,287.59,214.63,214.63,214.63,214.63,214.63,214.63,214.63,192.84,287.59,287.59,354.18,
23/04/16,22 - 23,22:00,211.03,212.23,212.23,212.23,212.23,286.76,212.23,212.23,212.23,212.23,212.23,212.23,212.23,192.84,286.76,286.76,292.58,
23/04/16,23 - 00,23:00,201.7,203.27,203.27,203.27,203.27,224.15,203.27,203.27,203.27,203.27,203.27,203.27,203.27,192.65,224.15,224.15,259.79,
24/04/16,00 - 01,00:00,198.26,198.44,198.44,198.44,198.44,198.44,168.62,198.44,198.44,198.44,198.44,203.63,203.63,198.44,213.54,213.54,213.54,
24/04/16,01 - 02,01:00,190.29,189.46,189.46,189.46,189.46,189.46,189.46,189.46,189.46,189.46,189.46,202.05,202.05,189.46,213.26,213.26,213.26,
24/04/16,02 - 03,02:00,190.02,189.09,189.09,189.09,189.09,189.09,189.09,189.09,189.09,189.09,189.09,201.59,201.59,189.09,213.07,213.07,213.07,
24/04/16,03 - 04,03:00,191.13,190.02,190.02,190.02,190.02,190.02,190.02,190.02,190.02,190.02,190.02,201.31,201.31,190.02,213.17,213.17,213.17,
24/04/16,04 - 05,04:00,192.15,190.94,190.94,190.94,190.94,190.94,190.94,190.94,190.94,190.94,190.94,201.13,201.13,190.94,213.17,213.17,213.17,
24/04/16,05 - 06,05:00,192.98,192.24,192.24,192.24,192.24,192.24,192.24,192.24,192.24,192.24,192.24,201.03,201.03,192.24,195.11,195.11,195.11,
24/04/16,06 - 07,06:00,192.15,189.92,189.92,189.92,189.92,189.92,189.92,189.92,189.92,189.92,189.92,205.29,205.29,189.92,194.92,194.92,194.92,
24/04/16,07 - 08,07:00,195.11,194.46,194.46,194.46,194.46,196.22,194.46,194.46,194.46,194.46,194.46,205.85,205.85,194.46,213.17,213.17,213.17,
24/04/16,08 - 09,08:00,198.53,197.24,197.24,197.24,197.24,237.43,197.24,197.24,197.24,197.24,197.24,207.7,207.7,192.89,261.87,261.87,261.87,
24/04/16,09 - 10,09:00,200.29,199.46,199.46,199.46,199.46,236.5,199.46,199.46,199.46,199.46,199.46,208.91,208.91,193.35,269.28,269.28,269.28,
24/04/16,10 - 11,10:00,199,198.07,198.07,198.07,198.07,236.59,198.07,198.07,198.07,198.07,198.07,211.13,211.13,193.63,268.54,268.54,268.54,
24/04/16,11 - 12,11:00,198.16,197.05,197.05,197.05,197.05,224.83,197.05,197.05,197.05,197.05,197.05,207.98,207.98,193.72,224.83,224.83,267.71,
24/04/16,12 - 13,12:00,197.24,196.5,196.5,196.5,196.5,209.92,196.5,196.5,196.5,196.5,196.5,207.61,207.61,193.81,209.92,209.92,266.87,
24/04/16,13 - 14,13:00,195.85,194.83,194.83,194.83,194.83,224.93,194.83,194.83,194.83,194.83,194.83,207.52,207.52,193.81,224.93,268.63,268.63,
24/04/16,14 - 15,14:00,194.37,193.63,193.63,193.63,193.63,198.63,193.63,193.63,193.63,193.63,193.63,207.33,207.33,193.63,198.63,266.04,266.04,
24/04/16,15 - 16,15:00,193.44,192.33,192.33,192.33,192.33,192.33,192.33,192.33,192.33,192.33,192.33,206.68,206.68,192.33,192.33,192.33,265.67,
24/04/16,16 - 17,16:00,193.81,192.89,192.89,192.89,192.89,192.89,192.89,192.89,192.89,192.89,192.89,206.41,206.41,192.89,192.89,265.58,265.58,
24/04/16,17 - 18,17:00,195.39,194.27,194.27,194.27,194.27,224.28,194.27,194.27,194.27,194.27,194.27,206.31,206.31,193.53,224.28,266.41,266.41,
24/04/16,18 - 19,18:00,196.22,194.55,194.55,194.55,194.55,224.65,194.55,194.55,194.55,194.55,194.55,206.59,206.59,193.63,224.65,272.89,272.89,
24/04/16,19 - 20,19:00,203.07,203.35,203.35,203.35,203.35,224.93,203.35,203.35,203.35,203.35,203.35,207.42,207.42,193.44,224.93,290.86,302.71,
24/04/16,20 - 21,20:00,215.67,216.22,216.22,216.22,216.22,236.59,216.22,216.22,216.22,216.22,216.22,216.22,216.22,193.53,236.59,290.86,332.25,
24/04/16,21 - 22,21:00,217.61,217.89,217.89,217.89,217.89,249.74,217.89,217.89,217.89,217.89,217.89,217.89,217.89,194,249.74,290.76,313.64,
